region,year,EV_sales,sales_share,EV_stock,stock_share
Canada,2015,3400.0,0.449999988079071,5868.333333333333,0.0839999988675117
Canada,2016,5800.0,0.7599999904632568,9668.333333333334,0.1299999952316284
Canada,2017,8350.0,1.0,15668.333333333334,0.209999993443489
Canada,2018,22000.0,2.799999952316284,29001.666666666668,0.3799999952316284
Canada,2019,17026.333333333332,3.400000095367432,45365.333333333336,0.5899999737739563
Canada,2020,17005.333333333332,4.199999809265137,70710.0,0.8299999833106995
Canada,2021,29043.333333333332,6.400000095367432,100083.33333333333,1.2000000476837158
Canada,2022,38339.666666666664,9.5,136766.66666666666,1.7000000476837158
Canada,2023,57004.333333333336,13.0,183440.0,2.299999952316284
Chile,2011,6.0,0.0024000001139938,6.0,0.0002200000017182
Chile,2012,5.0,0.0020000000949949,11.0,0.0003800000122282
Chile,2013,5.0,0.0019000000320374,16.0,0.0005099999834783
Chile,2014,8.5,0.0071000000461936,16.5,0.0010000000474974
Chile,2015,16.5,0.0170000009238719,34.5,0.0020999999251216
Chile,2016,13.5,0.0130000002682209,50.0,0.0028999999631196
Chile,2017,67.5,0.0610000006854534,115.5,0.0065000001341104
Chile,2018,84.0,0.0700000002980232,205.0,0.0109999999403953
Chile,2019,150.0,0.1400000005960464,325.0,0.0170000009238719
Chile,2020,94.5,0.1599999964237213,420.0,0.0219999998807907
Chile,2021,190.33333333333334,0.1899999976158142,470.3333333333333,0.0350000001490116
Chile,2022,500.3333333333333,0.5,967.3333333333334,0.0680000036954879
Chile,2023,460.0,0.3100000023841858,1300.6666666666667,0.0869999974966049
China,2010,720.0,0.0099999997764825,970.0,0.0031000000890344
